yyyymmdd,data,ano,year,month,day,time,time_difference,ltm
20090317,21.8,1.8406072106261817,2009,3,17,76411,1.0,19.95939278937382
20090318,22.400000000000002,2.378937381404178,2009,3,18,76412,1.0,20.021062618595824
20090319,22.900000000000002,2.8028462998102484,2009,3,19,76413,1.0,20.097153700189754
20090320,23.900000000000002,3.732637571157497,2009,3,20,76414,1.0,20.167362428842505
20090321,22.6,2.361859582542696,2009,3,21,76415,1.0,20.238140417457306
20090322,25.700000000000003,5.382163187855792,2009,3,22,76416,1.0,20.31783681214421
20090323,23.900000000000002,3.4810246679316883,2009,3,23,76417,1.0,20.418975332068314
20090324,20.400000000000002,-0.15578747628083178,2009,3,24,76418,1.0,20.555787476280834
20090325,18.5,-2.2009487666034104,2009,3,25,76419,1.0,20.70094876660341
20090326,18.5,-2.360721062618598,2009,3,26,76420,1.0,20.860721062618598
20090327,19.5,-1.5309297912713475,2009,3,27,76421,1.0,21.030929791271348
20090328,20.900000000000002,-0.26470588235293846,2009,3,28,76422,1.0,21.16470588235294
20090329,19.700000000000003,-1.5806451612903238,2009,3,29,76423,1.0,21.280645161290327
20090330,19.400000000000002,-2.0020872865275123,2009,3,30,76424,1.0,21.402087286527514
20090331,19.700000000000003,-1.7933586337760872,2009,3,31,76425,1.0,21.49335863377609
20090401,19.900000000000002,-1.6736242884250458,2009,4,1,76426,1.0,21.573624288425048
20090402,18.400000000000002,-3.2641366223908896,2009,4,2,76427,1.0,21.66413662239089
20090403,18.8,-2.926185958254269,2009,4,3,76428,1.0,21.72618595825427
20090404,21.5,-0.2831119544592049,2009,4,4,76429,1.0,21.783111954459205
20090405,23.5,1.6343453510436419,2009,4,5,76430,1.0,21.865654648956358
20090406,19.1,-2.8869070208728687,2009,4,6,76431,1.0,21.98690702087287
20090407,18.2,-3.89449715370019,2009,4,7,76432,1.0,22.09449715370019
20090408,20.8,-1.400379506641368,2009,4,8,76433,1.0,22.20037950664137
20090409,20.900000000000002,-1.4277039848197326,2009,4,9,76434,1.0,22.327703984819735
20090410,20.900000000000002,-1.5588235294117645,2009,4,10,76435,1.0,22.458823529411767
20090411,21.5,-1.0876660341555997,2009,4,11,76436,1.0,22.5876660341556
20090412,21.900000000000002,-0.8015180265654642,2009,4,12,76437,1.0,22.701518026565466
20090413,23.700000000000003,0.8990512333965839,2009,4,13,76438,1.0,22.80094876660342
20090414,24.700000000000003,1.8077798861480083,2009,4,14,76439,1.0,22.892220113851995
20090415,23.1,0.11328273244781784,2009,4,15,76440,1.0,22.986717267552184
20090416,23.1,0.011195445920300529,2009,4,16,76441,1.0,23.0888045540797
20090417,23.900000000000002,0.696204933586337,2009,4,17,76442,1.0,23.203795066413665
20090418,21.900000000000002,-1.4248576850094885,2009,4,18,76443,1.0,23.32485768500949
20090419,25.5,2.0635673624288415,2009,4,19,76444,1.0,23.43643263757116
20090420,27.200000000000003,3.646489563567364,2009,4,20,76445,1.0,23.55351043643264
20090421,25.3,1.6368121442125236,2009,4,21,76446,1.0,23.663187855787477
20090422,22.400000000000002,-1.3897533206831127,2009,4,22,76447,1.0,23.789753320683115
20090423,22.200000000000003,-1.7370018975332044,2009,4,23,76448,1.0,23.937001897533207
20090424,22.8,-1.2851992409867208,2009,4,24,76449,1.0,24.08519924098672
20090425,22.8,-1.4045540796963962,2009,4,25,76450,1.0,24.204554079696397
20090426,19.200000000000003,-5.10910815939279,2009,4,26,76451,1.0,24.309108159392792
20090427,21.0,-3.4123339658444003,2009,4,27,76452,1.0,24.4123339658444
20090428,21.900000000000002,-2.628842504743833,2009,4,28,76453,1.0,24.528842504743835
20090429,21.900000000000002,-2.739468690702086,2009,4,29,76454,1.0,24.63946869070209
20090430,22.700000000000003,-2.060151802656545,2009,4,30,76455,1.0,24.760151802656548
20090501,23.3,-1.5905123339658438,2009,5,1,76456,1.0,24.890512333965845
20090502,23.700000000000003,-1.3129032258064477,2009,5,2,76457,1.0,25.01290322580645
20090503,24.200000000000003,-0.9347248576850049,2009,5,3,76458,1.0,25.134724857685008
20090504,23.6,-1.6601518026565465,2009,5,4,76459,1.0,25.260151802656548
20090505,24.0,-1.3557874762808346,2009,5,5,76460,1.0,25.355787476280835
20090506,23.5,-1.926185958254269,2009,5,6,76461,1.0,25.42618595825427
20090507,24.200000000000003,-1.2878557874762784,2009,5,7,76462,1.0,25.48785578747628
20090508,24.3,-1.2629981024667956,2009,5,8,76463,1.0,25.562998102466796
20090509,25.200000000000003,-0.4518026565464872,2009,5,9,76464,1.0,25.65180265654649
20090510,25.400000000000002,-0.3557874762808346,2009,5,10,76465,1.0,25.755787476280837
20090511,26.5,0.6265654648956378,2009,5,11,76466,1.0,25.873434535104362
20090512,27.0,1.0085388994307394,2009,5,12,76467,1.0,25.99146110056926
20090513,27.1,0.9986717267552159,2009,5,13,76468,1.0,26.101328273244786
20090514,26.0,-0.2170777988614816,2009,5,14,76469,1.0,26.21707779886148
20090515,26.3,-0.031119544592034032,2009,5,15,76470,1.0,26.331119544592035
20090516,25.8,-0.6366223908918407,2009,5,16,76471,1.0,26.43662239089184
20090517,27.3,0.7601518026565479,2009,5,17,76472,1.0,26.539848197343453
20090518,28.5,1.8629981024667934,2009,5,18,76473,1.0,26.637001897533207
20090519,28.6,1.8540796963946882,2009,5,19,76474,1.0,26.745920303605313
20090520,27.6,0.7407969639468703,2009,5,20,76475,1.0,26.85920303605313
20090521,27.5,0.539278937381404,2009,5,21,76476,1.0,26.960721062618596
20090522,27.700000000000003,0.6571157495256159,2009,5,22,76477,1.0,27.042884250474387
20090523,25.700000000000003,-1.4223908918406032,2009,5,23,76478,1.0,27.122390891840606
20090524,25.5,-1.7007590132827346,2009,5,24,76479,1.0,27.200759013282735
20090525,24.900000000000002,-2.361669829222013,2009,5,25,76480,1.0,27.261669829222015
20090526,25.3,-2.0275142314990546,2009,5,26,76481,1.0,27.327514231499055
20090527,25.5,-1.8905123339658516,2009,5,27,76482,1.0,27.39051233396585
20090528,23.5,-3.9345351043643255,2009,5,28,76483,1.0,27.434535104364326
20090529,22.200000000000003,-5.288045540796965,2009,5,29,76484,1.0,27.488045540796968
20090530,25.3,-2.2339658444022774,2009,5,30,76485,1.0,27.533965844402278
20090531,26.400000000000002,-1.179696394686907,2009,5,31,76486,1.0,27.57969639468691
20090601,26.900000000000002,-0.7411764705882362,2009,6,1,76487,1.0,27.64117647058824
20090602,27.1,-0.6018975332068308,2009,6,2,76488,1.0,27.701897533206832
20090603,28.200000000000003,0.44193548387096726,2009,6,3,76489,1.0,27.758064516129036
20090604,27.6,-0.22201138519924157,2009,6,4,76490,1.0,27.822011385199243
20090605,27.8,-0.11821631878558136,2009,6,5,76491,1.0,27.918216318785582
20090606,28.6,0.5814041745730592,2009,6,6,76492,1.0,28.018595825426942
20090607,27.700000000000003,-0.38956356736242626,2009,6,7,76493,1.0,28.08956356736243
20090608,27.5,-0.6620493358633794,2009,6,8,76494,1.0,28.16204933586338
20090609,26.900000000000002,-1.3356736242884253,2009,6,9,76495,1.0,28.235673624288427
20090610,28.3,0.009297912713471135,2009,6,10,76496,1.0,28.29070208728653
20090611,26.6,-1.7385199240986715,2009,6,11,76497,1.0,28.338519924098673
20090612,27.0,-1.383870967741938,2009,6,12,76498,1.0,28.383870967741938
20090613,29.0,0.586337760910812,2009,6,13,76499,1.0,28.413662239089188
20090614,27.6,-0.8590132827324446,2009,6,14,76500,1.0,28.459013282732446
20090615,26.6,-1.8977229601517998,2009,6,15,76501,1.0,28.4977229601518
20090616,27.400000000000002,-1.13187855787476,2009,6,16,76502,1.0,28.531878557874762
20090617,28.8,0.23149905123339565,2009,6,17,76503,1.0,28.568500948766605
20090618,29.0,0.39032258064516157,2009,6,18,76504,1.0,28.60967741935484
20090619,29.1,0.45939278937381545,2009,6,19,76505,1.0,28.640607210626186
20090620,29.900000000000002,1.2322580645161274,2009,6,20,76506,1.0,28.667741935483875
20090621,30.1,1.4125237191650832,2009,6,21,76507,1.0,28.687476280834918
20090622,29.6,0.8796963946869027,2009,6,22,76508,1.0,28.7203036053131
20090623,29.8,1.0404174573055016,2009,6,23,76509,1.0,28.7595825426945
20090624,29.1,0.30759013282732184,2009,6,24,76510,1.0,28.79240986717268
20090625,28.8,-0.022770398481977594,2009,6,25,76511,1.0,28.82277039848198
20090626,27.700000000000003,-1.1614800759013306,2009,6,26,76512,1.0,28.861480075901333
20090627,26.700000000000003,-2.2149905123339657,2009,6,27,76513,1.0,28.91499051233397
20090628,26.3,-2.6747628083491506,2009,6,28,76514,1.0,28.97476280834915
20090629,29.0,-0.020872865275141095,2009,6,29,76515,1.0,29.02087286527514
20090630,29.6,0.5398481973434528,2009,6,30,76516,1.0,29.06015180265655
20090701,29.6,0.5140417457305482,2009,7,1,76517,1.0,29.085958254269453
20090702,29.6,0.48633776091081415,2009,7,2,76518,1.0,29.113662239089187
20090703,29.5,0.369259962049334,2009,7,3,76519,1.0,29.130740037950666
20090704,28.5,-0.6313092979127148,2009,7,4,76520,1.0,29.131309297912715
20090705,25.8,-3.319924098671727,2009,7,5,76521,1.0,29.119924098671728
20090706,27.8,-1.3036053130929837,2009,7,6,76522,1.0,29.103605313092984
20090707,29.200000000000003,0.10208728652751375,2009,7,7,76523,1.0,29.09791271347249
20090708,29.5,0.38709677419354804,2009,7,8,76524,1.0,29.112903225806452
20090709,29.700000000000003,0.5673624288425039,2009,7,9,76525,1.0,29.1326375711575
20090710,30.200000000000003,1.0480075901328298,2009,7,10,76526,1.0,29.151992409867173
20090711,28.900000000000002,-0.2685009487666008,2009,7,11,76527,1.0,29.168500948766603
20090712,29.6,0.4288425047438338,2009,7,12,76528,1.0,29.171157495256168
20090713,29.6,0.41707779886147733,2009,7,13,76529,1.0,29.182922201138524
20090714,29.200000000000003,-0.008349146110052885,2009,7,14,76530,1.0,29.208349146110056
20090715,29.400000000000002,0.1798861480075935,2009,7,15,76531,1.0,29.22011385199241
20090716,29.200000000000003,-0.03491461100568927,2009,7,16,76532,1.0,29.234914611005692
20090717,29.900000000000002,0.6550284629981071,2009,7,17,76533,1.0,29.244971537001895
20090718,29.400000000000002,0.15939278937381474,2009,7,18,76534,1.0,29.240607210626187
20090719,26.400000000000002,-2.8193548387096747,2009,7,19,76535,1.0,29.219354838709677
20090720,28.400000000000002,-0.7986717267552166,2009,7,20,76536,1.0,29.19867172675522
20090721,29.0,-0.18690702087286581,2009,7,21,76537,1.0,29.186907020872866
20090722,28.900000000000002,-0.2833017077798843,2009,7,22,76538,1.0,29.183301707779886
20090723,28.900000000000002,-0.2958254269449725,2009,7,23,76539,1.0,29.195825426944975
20090724,29.5,0.29905123339658246,2009,7,24,76540,1.0,29.200948766603418
20090725,29.6,0.4030360531309327,2009,7,25,76541,1.0,29.19696394686907
20090726,29.1,-0.07096774193547972,2009,7,26,76542,1.0,29.17096774193548
20090727,28.700000000000003,-0.43776091081593194,2009,7,27,76543,1.0,29.137760910815935
20090728,29.3,0.19620493358633695,2009,7,28,76544,1.0,29.103795066413664
20090729,29.900000000000002,0.8282732447817871,2009,7,29,76545,1.0,29.071726755218215
20090730,28.900000000000002,-0.13624288425047126,2009,7,30,76546,1.0,29.036242884250473
20090731,29.3,0.28140417457305844,2009,7,31,76547,1.0,29.018595825426942
20090801,30.3,1.294307400379509,2009,8,1,76548,1.0,29.00569259962049
20090802,30.8,1.8129032258064512,2009,8,2,76549,1.0,28.98709677419355
20090803,29.900000000000002,0.9121442125237245,2009,8,3,76550,1.0,28.987855787476278
20090804,28.0,-0.9817836812144201,2009,8,4,76551,1.0,28.98178368121442
20090805,27.6,-1.3812144212523698,2009,8,5,76552,1.0,28.98121442125237
20090806,29.0,0.013472485768499354,2009,8,6,76553,1.0,28.9865275142315
20090807,29.6,0.6134724857685043,2009,8,7,76554,1.0,28.986527514231497
20090808,30.400000000000002,1.4159392789373868,2009,8,8,76555,1.0,28.984060721062615
20090809,30.3,1.318595825426943,2009,8,9,76556,1.0,28.981404174573058
20090810,29.200000000000003,0.23453510436432623,2009,8,10,76557,1.0,28.965464895635677
20090811,28.1,-0.8582542694497128,2009,8,11,76558,1.0,28.958254269449714
20090812,27.3,-1.6413662239089142,2009,8,12,76559,1.0,28.941366223908915
20090813,26.400000000000002,-2.5161290322580605,2009,8,13,76560,1.0,28.916129032258063
20090814,27.8,-1.1049335863377614,2009,8,14,76561,1.0,28.904933586337762
20090815,29.3,0.40645161290322207,2009,8,15,76562,1.0,28.89354838709678
20090816,29.900000000000002,1.0254269449715423,2009,8,16,76563,1.0,28.87457305502846
20090817,29.1,0.24724857685009738,2009,8,17,76564,1.0,28.852751423149904
20090818,28.700000000000003,-0.13225806451612598,2009,8,18,76565,1.0,28.83225806451613
20090819,29.400000000000002,0.5740037950664139,2009,8,19,76566,1.0,28.82599620493359
20090820,29.8,0.9874762808349153,2009,8,20,76567,1.0,28.812523719165085
20090821,30.1,1.2998102466793178,2009,8,21,76568,1.0,28.800189753320684
20090822,30.0,1.1994307400379505,2009,8,22,76569,1.0,28.80056925996205
20090823,30.400000000000002,1.6250474383301707,2009,8,23,76570,1.0,28.77495256166983
20090824,30.1,1.3573055028463017,2009,8,24,76571,1.0,28.7426944971537
20090825,29.900000000000002,1.184440227703984,2009,8,25,76572,1.0,28.715559772296018
20090826,30.0,1.2882352941176478,2009,8,26,76573,1.0,28.711764705882352
20090827,30.0,1.2846299810246684,2009,8,27,76574,1.0,28.71537001897533
20090828,30.400000000000002,1.689184060721061,2009,8,28,76575,1.0,28.71081593927894
20090829,30.3,1.5821631878557874,2009,8,29,76576,1.0,28.717836812144213
20090830,30.400000000000002,1.67495256166983,2009,8,30,76577,1.0,28.725047438330172
20090831,29.900000000000002,1.171537001897537,2009,8,31,76578,1.0,28.728462998102465
20090901,29.900000000000002,1.1732447817836835,2009,9,1,76579,1.0,28.72675521821632
20090902,30.0,1.2666034155597714,2009,9,2,76580,1.0,28.73339658444023
20090903,30.6,1.871157495256167,2009,9,3,76581,1.0,28.728842504743834
20090904,30.0,1.272865275142312,2009,9,4,76582,1.0,28.727134724857688
20090905,30.1,1.3861480075901333,2009,9,5,76583,1.0,28.713851992409868
20090906,29.900000000000002,1.2263757115749563,2009,9,6,76584,1.0,28.673624288425046
20090907,30.0,1.3584440227703993,2009,9,7,76585,1.0,28.6415559772296
20090908,29.900000000000002,1.2935483870967772,2009,9,8,76586,1.0,28.606451612903225
20090909,29.0,0.4428842504743784,2009,9,9,76587,1.0,28.55711574952562
20090910,28.8,0.2770398481973402,2009,9,10,76588,1.0,28.52296015180266
20090911,27.5,-0.9922201138519959,2009,9,11,76589,1.0,28.492220113851996
20090912,28.5,0.017457305502848186,2009,9,12,76590,1.0,28.482542694497152
20090913,29.400000000000002,0.9324478178368132,2009,9,13,76591,1.0,28.46755218216319
20090914,27.3,-1.1318785578747672,2009,9,14,76592,1.0,28.431878557874768
20090915,26.5,-1.8895635673624298,2009,9,15,76593,1.0,28.38956356736243
20090916,27.900000000000002,-0.45370018975332016,2009,9,16,76594,1.0,28.353700189753322
20090917,29.0,0.6759013282732411,2009,9,17,76595,1.0,28.32409867172676
20090918,29.6,1.31195445920304,2009,9,18,76596,1.0,28.28804554079696
20090919,30.6,2.3497153700189735,2009,9,19,76597,1.0,28.250284629981028
20090920,30.1,1.8831119544592063,2009,9,20,76598,1.0,28.216888045540795
20090921,28.900000000000002,0.7284629981024651,2009,9,21,76599,1.0,28.171537001897537
20090922,28.200000000000003,0.08804554079696558,2009,9,22,76600,1.0,28.111954459203037
20090923,28.6,0.545920303605314,2009,9,23,76601,1.0,28.054079696394687
20090924,29.200000000000003,1.2083491461100557,2009,9,24,76602,1.0,27.991650853889947
20090925,29.200000000000003,1.2795066413662255,2009,9,25,76603,1.0,27.920493358633777
20090926,29.6,1.7508538899430768,2009,9,26,76604,1.0,27.849146110056925
20090927,29.1,1.325237191650853,2009,9,27,76605,1.0,27.77476280834915
20090928,26.200000000000003,-1.4979127134724841,2009,9,28,76606,1.0,27.697912713472487
20090929,24.900000000000002,-2.7085388994307387,2009,9,29,76607,1.0,27.60853889943074
20090930,26.3,-1.2216318785578721,2009,9,30,76608,1.0,27.521631878557873
20091001,27.5,0.06622390891840269,2009,10,1,76609,1.0,27.433776091081597
20091002,28.0,0.6593927893738112,2009,10,2,76610,1.0,27.34060721062619
20091003,27.700000000000003,0.4800759013282736,2009,10,3,76611,1.0,27.21992409867173
20091004,28.0,0.8935483870967751,2009,10,4,76612,1.0,27.106451612903225
20091005,28.1,1.094876660341555,2009,10,5,76613,1.0,27.005123339658446
20091006,28.400000000000002,1.49506641366224,2009,10,6,76614,1.0,26.904933586337762
20091007,27.700000000000003,0.8865275142315028,2009,10,7,76615,1.0,26.8134724857685
20091008,26.200000000000003,-0.5218216318785558,2009,10,8,76616,1.0,26.72182163187856
20091009,26.6,-0.0388994307400381,2009,10,9,76617,1.0,26.63889943074004
20091010,26.8,0.24307400379506205,2009,10,10,76618,1.0,26.55692599620494
20091011,25.900000000000002,-0.5620493358633745,2009,10,11,76619,1.0,26.462049335863377
20091012,25.3,-1.0609108159392804,2009,10,12,76620,1.0,26.36091081593928
20091013,26.700000000000003,0.4485768500948808,2009,10,13,76621,1.0,26.251423149905122
20091014,25.6,-0.539278937381404,2009,10,14,76622,1.0,26.139278937381405
20091015,25.6,-0.42770398481973615,2009,10,15,76623,1.0,26.027703984819738
20091016,25.8,-0.11574952561670315,2009,10,16,76624,1.0,25.915749525616704
20091017,26.5,0.704174573055024,2009,10,17,76625,1.0,25.795825426944976
20091018,26.0,0.3419354838709694,2009,10,18,76626,1.0,25.65806451612903
20091019,25.8,0.27741935483870606,2009,10,19,76627,1.0,25.522580645161295
20091020,24.5,-0.8981024667931692,2009,10,20,76628,1.0,25.39810246679317
20091021,24.900000000000002,-0.37666034155597217,2009,10,21,76629,1.0,25.276660341555974
20091022,25.700000000000003,0.5187855787476323,2009,10,22,76630,1.0,25.18121442125237
20091023,26.3,1.200948766603414,2009,10,23,76631,1.0,25.099051233396587
20091024,26.200000000000003,1.2068311195445922,2009,10,24,76632,1.0,24.99316888045541
20091025,26.0,1.1206831119544596,2009,10,25,76633,1.0,24.87931688804554
20091026,25.200000000000003,0.42808349146110203,2009,10,26,76634,1.0,24.7719165085389
20091027,24.400000000000002,-0.2669829222011373,2009,10,27,76635,1.0,24.66698292220114
20091028,24.5,-0.05825426944971568,2009,10,28,76636,1.0,24.558254269449716
20091029,24.8,0.35483870967741993,2009,10,29,76637,1.0,24.44516129032258
20091030,24.8,0.45863377609108014,2009,10,30,76638,1.0,24.34136622390892
20091031,25.700000000000003,1.4557874762808396,2009,10,31,76639,1.0,24.244212523719163
20091101,26.3,2.1574952561669782,2009,11,1,76640,1.0,24.142504743833022
20091102,22.900000000000002,-1.1407969639468654,2009,11,2,76641,1.0,24.040796963946867
20091103,18.5,-5.458823529411763,2009,11,3,76642,1.0,23.958823529411763
20091104,21.0,-2.861859582542696,2009,11,4,76643,1.0,23.861859582542696
20091105,23.5,-0.24743833017078032,2009,11,5,76644,1.0,23.74743833017078
20091106,24.200000000000003,0.5641366223908975,2009,11,6,76645,1.0,23.635863377609105
20091107,25.0,1.4740037950664124,2009,11,7,76646,1.0,23.525996204933588
20091108,25.3,1.8975332068311204,2009,11,8,76647,1.0,23.40246679316888
20091109,25.6,2.3277039848197347,2009,11,9,76648,1.0,23.272296015180267
20091110,26.400000000000002,3.253320683111955,2009,11,10,76649,1.0,23.146679316888047
20091111,26.200000000000003,3.18330170777989,2009,11,11,76650,1.0,23.016698292220113
20091112,25.8,2.925616698292224,2009,11,12,76651,1.0,22.874383301707777
20091113,19.0,-3.7237191650853916,2009,11,13,76652,1.0,22.72371916508539
20091114,17.6,-4.994117647058822,2009,11,14,76653,1.0,22.594117647058823
20091115,19.6,-2.8702087286527487,2009,11,15,76654,1.0,22.47020872865275
20091116,17.400000000000002,-4.920683111954457,2009,11,16,76655,1.0,22.32068311195446
20091117,12.200000000000001,-9.963187855787476,2009,11,17,76656,1.0,22.163187855787477
20091118,12.3,-9.719354838709677,2009,11,18,76657,1.0,22.019354838709678
20091119,14.9,-6.99089184060721,2009,11,19,76658,1.0,21.89089184060721
20091120,15.5,-6.237191650853891,2009,11,20,76659,1.0,21.73719165085389
20091121,14.5,-7.086337760910816,2009,11,21,76660,1.0,21.586337760910816
20091122,15.9,-5.52732447817837,2009,11,22,76661,1.0,21.42732447817837
20091123,18.8,-2.4483870967741943,2009,11,23,76662,1.0,21.248387096774195
20091124,20.400000000000002,-0.6901328273244758,2009,11,24,76663,1.0,21.090132827324478
20091125,20.700000000000003,-0.2544592030360491,2009,11,25,76664,1.0,20.954459203036052
20091126,21.200000000000003,0.3624288425047446,2009,11,26,76665,1.0,20.83757115749526
20091127,22.0,1.2897533206831113,2009,11,27,76666,1.0,20.71024667931689
20091128,21.1,0.5051233396584465,2009,11,28,76667,1.0,20.594876660341555
20091129,20.900000000000002,0.4206831119544603,2009,11,29,76668,1.0,20.479316888045542
20091130,19.700000000000003,-0.6352941176470566,2009,11,30,76669,1.0,20.33529411764706
20091201,19.0,-1.142125237191653,2009,12,1,76670,1.0,20.142125237191653
20091202,19.8,-0.12239089184060958,2009,12,2,76671,1.0,19.92239089184061
20091203,17.400000000000002,-2.313851992409866,2009,12,3,76672,1.0,19.713851992409868
20091204,17.6,-1.919734345351042,2009,12,4,76673,1.0,19.519734345351043
20091205,17.3,-2.0696394686907027,2009,12,5,76674,1.0,19.369639468690703
20091206,18.400000000000002,-0.8612903225806434,2009,12,6,76675,1.0,19.261290322580646
20091207,17.900000000000002,-1.2462998102466791,2009,12,7,76676,1.0,19.14629981024668
20091208,18.6,-0.4159392789373797,2009,12,8,76677,1.0,19.01593927893738
20091209,19.700000000000003,0.7914611005692613,2009,12,9,76678,1.0,18.90853889943074
20091210,20.3,1.504743833017077,2009,12,10,76679,1.0,18.795256166982924
20091211,21.0,2.324857685009487,2009,12,11,76680,1.0,18.675142314990513
20091212,20.400000000000002,1.8542694497153676,2009,12,12,76681,1.0,18.545730550284635
20091213,20.6,2.1722960151802653,2009,12,13,76682,1.0,18.427703984819736
20091214,19.8,1.4743833017077783,2009,12,14,76683,1.0,18.325616698292222
20091215,19.0,0.8210626185958247,2009,12,15,76684,1.0,18.178937381404175
20091216,13.9,-4.122201138519925,2009,12,16,76685,1.0,18.022201138519925
20091217,12.9,-5.00893536121673,2009,12,17,76686,1.0,17.90893536121673
20091218,12.5,-5.33219047619048,2009,12,18,76687,1.0,17.83219047619048
20091219,13.3,-4.476526717557249,2009,12,19,76688,1.0,17.77652671755725
20091220,13.8,-3.9200764818355687,2009,12,20,76689,1.0,17.72007648183557
20091221,14.700000000000001,-2.9902298850574685,2009,12,21,76690,1.0,17.69022988505747
20091222,16.0,-1.6460652591170835,2009,12,22,76691,1.0,17.646065259117083
20091223,18.0,0.4223076923076903,2009,12,23,76692,1.0,17.57769230769231
20091224,20.0,2.489980732177262,2009,12,24,76693,1.0,17.510019267822738
20091225,19.900000000000002,2.4774131274131257,2009,12,25,76694,1.0,17.422586872586876
20091226,18.1,0.7593810444874265,2009,12,26,76695,1.0,17.340618955512575
20091227,15.700000000000001,-1.5443798449612398,2009,12,27,76696,1.0,17.24437984496124
20091228,12.200000000000001,-4.94485436893204,2009,12,28,76697,1.0,17.14485436893204
20091229,15.5,-1.5208171206225707,2009,12,29,76698,1.0,17.02081712062257
20091230,17.2,0.2834307992202696,2009,12,30,76699,1.0,16.91656920077973
20091231,16.2,-0.6423828125000028,2009,12,31,76700,1.0,16.842382812500002
20100101,16.2,-0.6425490196078449,2010,1,1,76701,1.0,16.842549019607844
20100102,17.400000000000002,0.5459882583170277,2010,1,2,76702,1.0,16.854011741682974
20100103,17.0,0.1330078125000007,2010,1,3,76703,1.0,16.8669921875
20100104,17.900000000000002,1.010916179337233,2010,1,4,76704,1.0,16.88908382066277
20100105,17.3,0.4036964980544724,2010,1,5,76705,1.0,16.89630350194553
20100106,15.8,-1.064854368932039,2010,1,6,76706,1.0,16.86485436893204
20100107,13.700000000000001,-3.1209302325581394,2010,1,7,76707,1.0,16.82093023255814
20100108,13.700000000000001,-3.0694390715667286,2010,1,8,76708,1.0,16.76943907156673
20100109,15.100000000000001,-1.5791505791505749,2010,1,9,76709,1.0,16.679150579150576
20100110,17.400000000000002,0.7836223506743742,2010,1,10,76710,1.0,16.616377649325628
20100111,15.0,-1.5690384615384616,2010,1,11,76711,1.0,16.56903846153846
20100112,12.100000000000001,-4.429750479846447,2010,1,12,76712,1.0,16.52975047984645
20100113,12.9,-3.6153256704980823,2010,1,13,76713,1.0,16.515325670498083
20100114,14.5,-1.9820267686424486,2010,1,14,76714,1.0,16.48202676864245
20100115,15.8,-0.684541984732828,2010,1,15,76715,1.0,16.48454198473283
20100116,16.7,0.1967619047619067,2010,1,16,76716,1.0,16.503238095238093
20100117,16.5,-0.023764258555132756,2010,1,17,76717,1.0,16.523764258555133
20100118,16.900000000000002,0.38121442125237337,2010,1,18,76718,1.0,16.51878557874763
20100119,18.1,1.607969639468692,2010,1,19,76719,1.0,16.49203036053131
20100120,21.3,4.834345351043641,2010,1,20,76720,1.0,16.46565464895636
20100121,22.3,5.861100569259964,2010,1,21,76721,1.0,16.438899430740037
20100122,18.3,1.8561669829222005,2010,1,22,76722,1.0,16.4438330170778
20100123,15.5,-0.9732447817836842,2010,1,23,76723,1.0,16.473244781783684
20100124,15.700000000000001,-0.7986717267552184,2010,1,24,76724,1.0,16.49867172675522
20100125,18.400000000000002,1.870588235294118,2010,1,25,76725,1.0,16.529411764705884
20100126,16.1,-0.43472485768500846,2010,1,26,76726,1.0,16.53472485768501
20100127,16.900000000000002,0.349715370018977,2010,1,27,76727,1.0,16.550284629981025
20100128,19.400000000000002,2.820872865275142,2010,1,28,76728,1.0,16.57912713472486
20100129,18.400000000000002,1.7669829222011444,2010,1,29,76729,1.0,16.633017077798858
20100130,18.6,1.903795066413668,2010,1,30,76730,1.0,16.696204933586333
20100131,21.400000000000002,4.657495256166985,2010,1,31,76731,1.0,16.742504743833017
20100201,21.6,4.843643263757116,2010,2,1,76732,1.0,16.756356736242886
20100202,19.0,2.2368121442125215,2010,2,2,76733,1.0,16.76318785578748
20100203,18.2,1.4349146110056914,2010,2,3,76734,1.0,16.765085388994308
20100204,17.2,0.46850094876660364,2010,2,4,76735,1.0,16.731499051233396
20100205,17.400000000000002,0.6946869070208734,2010,2,5,76736,1.0,16.70531309297913
20100206,17.5,0.8018975332068301,2010,2,6,76737,1.0,16.69810246679317
20100207,17.1,0.3658444022770375,2010,2,7,76738,1.0,16.734155597722964
20100208,18.0,1.2013282732447834,2010,2,8,76739,1.0,16.798671726755217
20100209,21.6,4.728083491461103,2010,2,9,76740,1.0,16.8719165085389
20100210,24.1,7.141745730550287,2010,2,10,76741,1.0,16.958254269449714
20100211,25.0,7.949146110056926,2010,2,11,76742,1.0,17.050853889943074
20100212,16.7,-0.4449715370019014,2010,2,12,76743,1.0,17.1449715370019
20100213,13.200000000000001,-4.024478178368122,2010,2,13,76744,1.0,17.224478178368123
20100214,15.4,-1.9284629981024626,2010,2,14,76745,1.0,17.328462998102463
20100215,12.600000000000001,-4.821631878557874,2010,2,15,76746,1.0,17.421631878557875
20100216,10.200000000000001,-7.308159392789376,2010,2,16,76747,1.0,17.508159392789377
20100217,9.700000000000001,-7.89335863377609,2010,2,17,76748,1.0,17.59335863377609
20100218,9.1,-8.602277039848202,2010,2,18,76749,1.0,17.7022770398482
20100219,9.5,-8.28709677419355,2010,2,19,76750,1.0,17.78709677419355
20100220,13.200000000000001,-4.646489563567362,2010,2,20,76751,1.0,17.846489563567363
20100221,15.9,-1.9713472485768495,2010,2,21,76752,1.0,17.87134724857685
